customer_id,age,tenure_months,num_products,has_credit_card,is_active_member,estimated_monthly_salary_zmw,balance_zmw,credit_score,num_complaints_last_year,avg_monthly_transactions,digital_engagement_score,churned
CUST-01784,27,111,2,0,1,6963.23,12927.85,716,0,4,99.1,0
CUST-01785,50,70,2,1,1,15983.13,12974.33,468,0,16,17.0,0
CUST-01786,54,48,1,0,1,7389.29,11080.73,561,1,17,47.6,0
CUST-01787,21,36,1,1,1,6540.21,0.0,573,0,6,59.1,0
CUST-01788,22,23,1,1,1,7339.37,37803.55,687,0,11,66.6,1
CUST-01789,38,42,1,1,1,15310.97,0.0,631,0,10,64.0,0
CUST-01790,63,23,1,1,0,3561.92,12062.28,579,0,20,49.0,1
CUST-01791,31,30,1,1,1,16660.2,32877.33,759,0,13,66.3,1
CUST-01792,46,87,1,1,1,13227.52,0.0,580,0,17,80.9,1
CUST-01793,20,37,4,0,0,1500.0,10924.39,622,0,15,45.6,1
CUST-01794,29,70,1,1,1,14880.56,18093.21,522,2,16,64.8,0
CUST-01795,46,79,1,0,0,10977.76,14383.43,568,2,8,39.6,1
CUST-01796,37,52,1,1,0,4843.6,21580.1,731,0,14,67.7,1
CUST-01797,46,59,2,1,0,7790.47,23926.99,508,1,18,32.7,1
CUST-01798,41,53,2,1,1,7447.08,26556.38,685,0,5,74.9,0
CUST-01799,40,24,2,0,0,9442.7,10512.1,662,1,5,16.1,1
CUST-01800,39,41,1,1,0,10817.32,7535.0,695,0,12,35.9,0
CUST-01801,56,68,1,0,1,13452.87,36861.13,553,0,21,89.9,0
CUST-01802,39,9,2,0,1,9762.31,13522.36,592,0,6,54.2,0
CUST-01803,50,33,1,0,0,2763.11,18334.54,638,1,11,47.5,0
CUST-01804,37,60,2,0,0,9474.39,39215.03,664,0,0,84.1,0
CUST-01805,41,65,1,1,1,6755.91,38933.03,678,0,18,86.3,0
CUST-01806,27,49,2,1,1,9020.26,16035.72,543,0,20,60.2,0
CUST-01807,18,38,1,1,0,8446.08,7853.28,768,0,15,39.3,1
CUST-01808,35,60,4,0,1,12335.66,12173.53,644,0,9,50.6,0
CUST-01809,41,57,3,1,0,8082.52,0.0,627,0,17,30.6,1
CUST-01810,34,50,1,0,1,6301.01,30127.64,823,0,14,59.1,0
CUST-01811,46,49,2,0,1,12129.22,21953.3,622,0,6,56.5,0
CUST-01812,30,58,1,1,0,6617.51,50.01,598,0,4,70.3,0
CUST-01813,23,30,2,1,1,1500.0,1393.4,727,0,5,67.8,0
CUST-01814,22,78,1,1,1,7343.95,11829.15,570,4,4,64.5,0
CUST-01815,47,86,1,1,1,11056.12,16882.12,659,0,14,70.9,0
CUST-01816,30,42,1,1,1,10548.34,24773.27,671,0,18,68.1,1
CUST-01817,40,1,1,1,0,15610.3,4924.98,549,2,3,70.9,0
CUST-01818,22,13,2,1,1,16711.71,16242.09,734,1,17,30.2,0
CUST-01819,29,70,1,1,0,12831.19,18933.86,595,1,10,75.3,0
CUST-01820,39,19,2,1,1,6617.73,28971.07,610,1,7,22.3,0
CUST-01821,52,62,3,1,0,4252.37,1171.09,646,0,8,73.3,0
CUST-01822,26,11,1,1,1,7189.11,15021.51,600,0,17,99.5,0
CUST-01823,22,65,1,1,0,4143.01,26815.27,850,1,11,57.1,0
CUST-01824,39,52,1,0,1,2533.73,0.0,587,0,14,74.9,0
CUST-01825,41,49,1,1,1,10072.24,16200.12,615,1,8,49.3,1
CUST-01826,34,36,1,0,1,9524.97,19177.43,686,2,7,64.9,1
CUST-01827,54,60,1,1,1,4909.1,1130.58,686,0,5,63.4,0
CUST-01828,18,14,2,1,0,3532.31,9269.88,559,0,9,39.2,1
CUST-01829,29,57,1,0,0,5710.07,19315.69,618,1,3,17.8,0
CUST-01830,39,41,1,1,1,14697.82,18724.13,662,0,16,79.1,0
CUST-01831,29,97,1,1,1,4708.67,0.0,642,0,14,69.4,0
CUST-01832,43,1,2,0,1,6387.88,12391.06,572,0,10,44.2,1
CUST-01833,39,54,2,0,1,10324.43,14235.96,652,0,7,93.1,0
CUST-01834,36,27,2,1,0,3911.67,2457.03,661,0,0,48.4,0
CUST-01835,68,63,1,0,1,8072.14,472.75,710,0,8,0.0,0
CUST-01836,27,76,1,1,0,7164.89,37907.62,694,1,2,79.0,0
CUST-01837,36,6,1,0,0,4211.43,18034.36,699,1,14,53.6,1
CUST-01838,45,90,1,1,0,9342.21,27964.22,739,0,14,43.5,0
CUST-01839,30,35,1,1,1,9779.76,21801.46,658,0,13,33.6,0
CUST-01840,41,41,3,1,1,9665.81,37958.36,558,0,0,52.3,0
CUST-01841,49,26,2,0,0,5073.48,2616.61,600,1,15,57.0,1
CUST-01842,42,1,1,1,1,5299.7,0.0,609,0,9,45.4,0
CUST-01843,48,32,1,1,1,10643.9,17928.07,654,1,16,31.0,0
CUST-01844,35,9,2,1,1,10378.63,18844.61,604,1,3,81.2,0
CUST-01845,36,1,4,0,1,10241.11,0.0,703,1,13,8.6,1
CUST-01846,62,82,3,1,1,10769.17,0.0,668,0,13,64.8,0
CUST-01847,45,80,1,1,0,6892.31,21871.54,655,0,16,67.8,0
CUST-01848,51,57,2,1,1,6090.53,14411.84,610,1,9,54.5,0
CUST-01849,31,19,3,1,1,10146.2,19686.16,622,1,9,27.0,0
CUST-01850,36,81,2,1,1,9948.56,0.0,409,0,1,48.6,0
CUST-01851,53,50,1,0,1,10817.55,30011.54,681,0,0,77.1,0
CUST-01852,40,40,4,1,0,20063.36,27900.41,585,0,2,52.4,0
CUST-01853,24,23,1,1,1,6183.07,24207.34,673,1,19,50.2,1
CUST-01854,28,51,4,1,1,8492.31,21900.71,718,0,11,70.3,0
CUST-01855,38,41,1,0,1,6510.42,26109.93,667,0,8,48.9,0
CUST-01856,58,37,1,0,1,14408.35,11095.87,632,1,8,46.4,0
CUST-01857,46,37,2,0,1,8852.87,1084.48,704,0,0,9.5,0
CUST-01858,30,67,2,1,0,12451.13,0.0,684,1,10,56.0,1
CUST-01859,39,64,3,0,1,10052.83,21373.39,652,1,16,52.4,0
CUST-01860,40,88,3,0,1,8520.24,22431.26,730,0,3,41.0,0
CUST-01861,19,39,1,1,1,15549.17,31559.58,631,1,16,45.3,0
CUST-01862,39,11,1,1,0,13106.39,14640.02,850,0,20,0.0,1
CUST-01863,35,52,3,1,1,6253.45,0.0,537,0,10,45.8,0
CUST-01864,37,1,1,1,1,11508.36,28255.71,738,0,14,55.1,1
CUST-01865,28,20,1,1,1,15843.3,6367.83,579,0,11,25.2,0
CUST-01866,44,78,3,1,0,2980.18,26117.39,673,0,21,64.9,0
CUST-01867,34,96,3,0,1,14222.87,15760.36,786,2,14,100.0,0
CUST-01868,30,62,1,1,0,11297.3,0.0,622,0,9,100.0,0
CUST-01869,61,53,3,0,0,5485.12,9442.61,580,0,18,57.2,1
CUST-01870,35,38,2,1,0,4373.95,37234.94,603,1,8,34.0,0
CUST-01871,23,51,3,0,1,7165.59,18467.9,679,0,9,78.4,0
CUST-01872,54,49,1,1,0,9726.68,14574.81,543,1,1,36.4,1
CUST-01873,56,57,1,1,0,5912.31,31515.9,604,0,5,42.1,0
CUST-01874,28,24,3,1,0,12330.04,19385.21,574,0,11,39.5,0
CUST-01875,34,54,1,0,1,11404.23,23272.78,632,0,0,25.2,0
CUST-01876,37,6,1,1,0,7831.17,5061.92,570,0,9,67.6,0
CUST-01877,34,1,2,0,0,10482.34,31279.68,727,1,11,38.4,0
CUST-01878,23,81,3,0,1,6387.22,11124.91,685,0,9,69.2,0
CUST-01879,26,137,2,1,0,7996.58,851.81,729,0,4,86.1,0
CUST-01880,65,53,1,1,1,15228.97,14334.07,658,0,17,23.0,0
CUST-01881,32,49,2,0,1,17642.06,16323.95,554,1,10,56.5,0
CUST-01882,33,88,2,0,0,7712.23,20272.76,680,0,12,54.3,1
CUST-01883,48,8,1,1,0,13610.92,4408.6,692,1,12,63.5,0
CUST-01884,33,1,4,1,1,11257.58,27195.28,657,0,2,64.7,1
CUST-01885,31,69,1,0,1,13142.31,390.56,713,3,1,41.9,0
CUST-01886,27,90,2,1,0,16542.23,13842.28,690,0,12,78.0,0
CUST-01887,45,65,1,0,0,10042.77,0.0,618,0,22,77.9,0
CUST-01888,42,42,4,1,0,13320.98,17136.82,693,0,13,73.0,0
CUST-01889,53,101,2,1,1,10124.87,2247.84,745,0,21,29.4,0
CUST-01890,34,32,3,1,0,7791.3,29673.08,743,0,4,0.0,1
CUST-01891,55,44,1,0,0,6739.53,279.97,680,0,15,67.7,0
CUST-01892,41,34,2,0,0,9652.93,17165.71,692,1,16,66.2,0
CUST-01893,33,12,1,0,0,7158.89,21317.84,494,2,4,77.4,0
CUST-01894,45,41,2,1,0,13688.67,22116.4,537,1,17,90.4,0
CUST-01895,43,44,1,1,0,6807.87,5684.68,610,0,15,60.0,1
CUST-01896,42,44,1,1,1,12161.07,2718.53,715,1,4,51.4,0
CUST-01897,30,65,2,1,1,5379.77,12178.34,701,0,14,59.5,0
CUST-01898,38,30,2,0,1,9683.1,30798.37,684,0,21,100.0,0
CUST-01899,37,86,2,1,1,14052.25,0.0,789,0,11,55.7,0
CUST-01900,48,39,2,1,1,10813.94,23068.2,663,1,4,88.8,0
CUST-01901,54,16,1,0,1,8817.78,28228.52,747,0,5,93.9,0
CUST-01902,49,14,3,0,0,9085.09,7694.8,644,1,14,39.1,1
CUST-01903,48,35,3,0,1,10101.46,32552.37,663,1,8,66.8,0
CUST-01904,52,42,2,1,1,9428.72,174.33,730,1,9,52.7,0
CUST-01905,54,60,4,1,0,12008.78,11504.1,677,1,2,33.0,0
CUST-01906,34,52,1,1,1,14607.61,15212.29,776,0,19,84.7,0
CUST-01907,25,81,4,1,0,10359.32,2786.85,695,0,11,60.1,0
CUST-01908,41,34,1,0,1,11277.23,25564.09,845,2,22,70.0,1
CUST-01909,57,68,1,1,0,15003.06,21135.94,561,0,7,28.5,0
CUST-01910,24,51,1,1,1,5571.45,18804.08,725,0,8,47.7,0
CUST-01911,28,67,2,1,1,9543.39,7906.26,600,0,8,72.3,0
CUST-01912,40,26,2,1,0,8030.86,5686.36,632,0,13,79.8,0
CUST-01913,32,74,4,1,0,1500.0,8577.68,756,0,6,72.6,0
CUST-01914,51,18,2,1,1,8111.22,28222.11,668,2,13,80.3,0
CUST-01915,40,114,2,1,0,13211.37,8382.3,645,0,14,77.3,0
CUST-01916,49,1,3,1,1,4727.81,0.0,495,1,8,64.6,0
CUST-01917,43,34,2,1,1,2065.1,34359.48,787,0,18,57.7,1
CUST-01918,44,45,1,1,1,5170.49,23053.42,738,1,10,60.7,0
CUST-01919,25,93,2,1,0,14805.5,31698.99,751,1,17,74.1,0
CUST-01920,31,100,3,1,1,9553.79,32684.26,598,0,13,56.0,0
CUST-01921,18,18,1,1,1,14714.91,0.0,640,0,0,36.0,1
CUST-01922,30,84,1,1,1,13762.59,8282.51,617,0,19,70.2,0
CUST-01923,33,5,1,0,1,13261.4,16847.71,604,0,18,62.5,0
CUST-01924,43,102,1,0,1,10533.62,8933.48,689,1,12,9.0,0
CUST-01925,25,34,1,1,1,4273.22,32.49,700,0,26,35.8,0
CUST-01926,60,65,1,0,1,11716.57,884.12,599,0,9,67.9,0
CUST-01927,54,55,2,1,0,7095.86,0.0,607,0,15,41.3,1
CUST-01928,27,22,2,1,0,11634.58,23628.75,532,2,21,71.3,1
CUST-01929,18,50,1,1,1,8498.49,31113.74,696,1,20,77.5,0
CUST-01930,20,61,2,0,1,8079.39,29623.85,691,0,9,57.5,0
CUST-01931,43,13,2,1,1,12963.18,7465.53,645,1,7,78.3,0
CUST-01932,24,60,1,1,1,13521.39,20102.36,655,1,7,51.8,0
CUST-01933,36,44,2,0,0,9078.62,28897.57,576,0,11,68.7,0
CUST-01934,46,25,1,0,0,4043.14,11227.96,650,0,6,64.5,0
CUST-01935,44,80,1,0,0,12080.57,8792.98,685,0,7,65.4,0
CUST-01936,48,27,2,1,0,7574.9,19877.93,584,0,4,46.6,0
CUST-01937,24,1,1,1,1,13571.22,18115.94,476,0,5,36.4,0
CUST-01938,47,69,1,1,1,5937.13,0.0,710,3,7,71.0,0
CUST-01939,48,19,1,1,1,5712.71,7381.49,767,1,13,81.9,0
CUST-01940,51,51,3,1,1,6174.05,17344.27,568,0,5,45.6,0
CUST-01941,49,19,2,0,0,8160.56,27858.18,641,3,5,25.1,0
CUST-01942,24,87,2,1,0,3847.25,0.0,649,0,5,39.6,0
CUST-01943,18,53,2,1,1,1500.0,7527.71,540,0,2,44.5,0
CUST-01944,44,69,2,1,1,1500.0,3197.3,665,0,13,60.1,1
CUST-01945,58,30,2,1,1,7925.94,4156.6,683,1,8,63.4,0
CUST-01946,30,19,2,1,1,8395.51,4682.47,670,0,5,77.7,1
CUST-01947,30,46,1,0,0,10496.36,21629.38,430,1,17,62.6,0
CUST-01948,41,66,3,0,0,18487.86,18326.33,799,1,11,71.1,0
CUST-01949,52,67,1,1,1,10341.29,27034.08,590,1,9,86.4,1
CUST-01950,48,95,2,0,0,10392.46,1419.32,611,0,12,75.4,0
CUST-01951,25,57,1,1,1,2166.14,14010.98,698,2,16,48.8,0
CUST-01952,34,96,2,0,1,10337.38,20781.65,632,0,6,54.8,0
CUST-01953,33,15,1,1,0,2656.05,8177.98,491,0,18,49.1,1
CUST-01954,46,38,2,0,1,12728.14,26737.51,723,1,22,32.5,0
CUST-01955,48,19,2,0,0,10691.87,1285.39,491,0,11,58.0,1
CUST-01956,29,53,3,1,1,10734.71,4480.76,594,0,19,83.6,0
CUST-01957,30,20,1,1,1,8567.46,3015.91,731,1,22,47.1,1
CUST-01958,43,63,2,0,1,6610.87,17644.5,698,0,13,16.1,0
CUST-01959,37,48,1,1,1,8803.45,19922.91,704,0,15,30.4,1
CUST-01960,30,56,1,1,1,14861.97,22682.24,607,1,6,53.5,0
CUST-01961,34,57,2,1,0,8781.45,5220.71,626,0,8,65.9,0
CUST-01962,47,39,4,0,1,17221.12,29192.61,753,0,16,39.3,0
CUST-01963,35,80,1,0,1,8761.8,15285.91,691,1,14,40.3,0
CUST-01964,38,111,1,1,1,8168.17,18581.64,636,1,11,35.7,1
CUST-01965,30,64,1,1,0,11308.98,19589.54,684,0,18,25.8,1
CUST-01966,47,54,1,0,1,15096.07,25312.61,649,0,11,82.8,0
CUST-01967,33,65,1,1,0,4923.37,21290.54,710,0,14,28.2,1
CUST-01968,43,31,1,0,1,13316.68,0.0,611,0,19,53.7,0
CUST-01969,41,24,4,1,1,13273.75,21731.29,673,1,22,91.9,1
CUST-01970,35,29,1,1,0,5888.95,16678.04,784,0,14,51.7,0
CUST-01971,29,63,1,1,0,6919.63,38827.35,619,0,18,18.1,0
CUST-01972,38,58,2,1,1,12453.56,25219.14,737,0,13,37.9,0
CUST-01973,36,96,3,1,1,8869.68,31163.04,745,0,25,67.1,0
CUST-01974,52,7,1,1,1,12211.64,10878.25,479,0,17,82.6,0
CUST-01975,29,65,3,0,0,8983.58,8017.57,508,0,10,51.0,0
CUST-01976,48,91,2,0,1,12867.42,32539.89,521,0,10,49.6,0
CUST-01977,54,13,1,1,1,8148.79,4793.58,588,0,3,40.4,1
CUST-01978,47,75,3,0,1,11667.37,24733.13,598,1,16,61.1,0
CUST-01979,48,66,1,1,0,7085.04,1834.37,775,0,2,56.0,1
CUST-01980,36,49,1,1,0,7325.48,19508.93,698,1,7,62.5,0
CUST-01981,45,3,1,1,0,7398.59,14013.09,625,1,8,59.6,1
CUST-01982,45,27,1,1,0,10040.78,29713.59,577,0,14,78.4,0
CUST-01983,20,73,1,1,1,6364.94,35225.54,560,0,3,81.3,0
CUST-01984,36,78,1,1,1,7881.94,120.1,701,0,10,56.3,1
CUST-01985,25,45,1,1,1,4896.28,4870.09,635,0,12,75.6,0
CUST-01986,18,42,1,1,1,5543.98,26909.58,625,0,9,17.6,0
CUST-01987,39,87,2,1,1,10007.12,23082.88,644,1,11,47.0,0
CUST-01988,45,54,2,0,0,5998.46,35467.96,591,0,11,47.1,0
CUST-01989,32,66,3,1,1,5120.38,36940.34,647,1,22,34.5,0
CUST-01990,46,71,1,1,1,5732.68,3631.03,731,0,11,93.9,0
CUST-01991,47,1,1,1,1,12203.74,12083.17,552,2,14,35.4,0
CUST-01992,41,141,1,1,1,7524.28,5199.58,609,0,14,96.5,0
CUST-01993,34,67,3,1,0,2218.28,8869.2,662,1,10,68.6,1
CUST-01994,48,107,1,1,0,8066.42,10988.71,535,0,14,54.6,0
CUST-01995,61,28,2,1,0,14286.35,23217.26,664,0,29,31.7,1
CUST-01996,18,1,1,1,1,17454.59,21183.36,711,0,12,46.7,0
CUST-01997,49,66,4,0,1,7851.26,2118.94,601,0,18,43.3,0
CUST-01998,26,1,2,0,1,9565.19,35921.65,850,0,0,15.0,0
CUST-01999,50,30,2,0,1,9525.05,4016.53,724,0,14,60.8,0
CUST-02000,52,47,1,1,1,15792.12,6262.78,615,1,13,72.4,1
CUST-02001,35,11,3,1,1,5632.45,14263.75,693,1,16,55.6,1
CUST-02002,35,52,4,1,0,9638.03,19655.09,639,1,13,55.7,1
CUST-02003,40,48,2,1,1,5213.04,13723.22,574,0,25,68.7,0
CUST-02004,41,42,2,1,0,4598.08,18234.84,536,0,6,47.5,0
CUST-02005,38,33,3,1,0,1500.0,19485.51,626,0,9,47.8,0
CUST-02006,54,89,4,0,0,1500.0,27274.95,644,1,5,33.8,0
CUST-02007,21,50,1,1,1,7262.16,465.46,592,0,6,43.8,0
CUST-02008,34,56,3,0,0,8011.91,22991.83,738,0,18,50.1,0
CUST-02009,48,62,2,1,1,1500.0,11428.5,605,0,5,77.0,1
CUST-02010,37,28,2,1,1,12341.87,13805.37,662,3,13,64.2,1
CUST-02011,37,41,2,1,1,11089.01,8768.83,499,0,15,59.5,0
CUST-02012,36,118,4,1,0,14679.38,0.0,605,0,5,22.6,0
CUST-02013,51,30,2,1,0,8867.65,13071.08,616,1,13,66.9,0
CUST-02014,48,97,2,1,1,5199.13,26264.9,592,0,0,38.5,0
CUST-02015,24,1,3,1,1,10393.16,28784.82,614,0,12,66.9,1
CUST-02016,26,55,1,1,0,8143.18,21672.77,737,0,7,69.8,0
CUST-02017,35,33,1,1,1,7645.99,6926.72,736,1,13,75.0,1
CUST-02018,38,57,2,1,0,11492.97,11040.5,780,0,15,87.5,0
CUST-02019,51,68,1,1,1,14687.59,0.0,661,0,9,71.3,0
CUST-02020,39,66,1,1,1,9066.54,15120.78,566,1,8,62.9,0
CUST-02021,56,26,2,1,1,4036.35,16963.78,845,1,11,66.3,0
CUST-02022,62,17,2,1,1,10791.12,26558.57,659,2,19,40.6,1
CUST-02023,30,65,2,0,1,12989.46,14255.88,525,0,17,46.1,0
CUST-02024,42,86,2,0,0,15937.83,26122.74,681,0,0,54.2,1
CUST-02025,52,67,4,0,0,5875.72,30450.46,492,1,6,72.9,0
CUST-02026,43,91,2,1,0,10489.43,25788.19,845,0,9,71.9,0
CUST-02027,44,29,2,1,0,2737.41,21393.04,652,0,10,44.5,1
CUST-02028,35,21,1,1,1,16847.07,14457.86,575,1,10,56.4,0
CUST-02029,33,37,3,1,1,2447.71,0.0,694,0,10,75.5,0
CUST-02030,43,78,1,1,0,4466.3,0.0,704,0,12,89.1,0
CUST-02031,52,39,2,1,1,7993.48,0.0,582,0,9,100.0,0
CUST-02032,27,16,1,0,1,14554.67,17238.49,615,0,6,28.2,1
CUST-02033,38,73,2,1,0,3728.58,11145.21,664,0,14,69.5,0
CUST-02034,62,31,3,0,1,5510.37,29180.43,757,0,13,38.4,1
CUST-02035,38,27,4,1,1,10485.01,28298.56,660,2,18,65.7,0
CUST-02036,42,10,1,0,0,8068.87,18552.34,602,0,10,43.6,1
CUST-02037,50,64,2,1,1,1500.0,0.0,641,0,6,60.2,1
CUST-02038,47,52,1,1,1,13892.58,21378.18,724,0,12,53.5,0
CUST-02039,38,77,3,1,0,17090.05,0.0,727,2,24,77.1,0
CUST-02040,38,37,3,0,0,16726.16,4958.25,673,0,19,54.5,0
CUST-02041,58,55,3,0,0,11539.44,21379.81,795,0,11,43.7,1
CUST-02042,29,84,2,1,0,16772.08,23617.46,633,0,10,72.6,0
CUST-02043,24,21,2,0,0,7298.11,24714.4,632,0,12,39.9,0
CUST-02044,54,105,1,1,1,6617.68,20449.96,683,0,4,72.2,0
CUST-02045,55,54,1,1,1,17949.27,0.0,615,0,14,54.0,1
CUST-02046,29,44,1,0,0,12796.44,5758.18,772,0,9,73.7,0
CUST-02047,51,65,1,1,1,13263.45,13352.51,578,0,10,52.0,0
CUST-02048,45,57,2,1,1,16565.28,0.0,696,0,6,55.8,0
CUST-02049,39,39,2,0,0,9709.07,17159.44,580,0,5,51.2,1
CUST-02050,42,54,2,1,0,9490.37,7974.78,710,1,16,53.7,0
CUST-02051,63,72,3,0,1,15074.21,28958.2,665,0,7,61.4,0
CUST-02052,49,99,2,1,1,13364.96,10656.97,713,0,17,54.5,0
CUST-02053,48,85,2,1,0,11971.44,27369.51,610,0,11,42.5,1
CUST-02054,47,90,2,1,0,11669.63,45149.84,850,0,9,44.7,0
CUST-02055,33,74,1,1,1,4755.27,13747.86,626,1,24,44.1,0
CUST-02056,37,53,2,1,0,11418.64,14701.5,535,0,9,36.0,0
CUST-02057,39,20,4,1,1,8752.68,27980.35,643,0,16,63.0,1
CUST-02058,30,43,3,0,0,12722.8,0.0,728,0,4,0.0,1
CUST-02059,47,31,1,1,0,10460.95,38414.63,673,0,15,78.5,0
CUST-02060,54,71,2,1,1,6933.87,0.0,522,2,11,56.0,1
CUST-02061,39,1,1,1,0,9709.15,8417.84,704,1,10,78.5,0
CUST-02062,31,39,1,1,1,12512.38,20132.99,616,0,10,75.0,0
CUST-02063,31,65,2,1,0,8796.24,5347.57,677,0,19,76.9,0
CUST-02064,60,60,4,0,1,12736.94,22818.63,675,0,14,59.5,0
CUST-02065,34,61,3,1,1,1500.0,27567.12,774,0,11,60.2,0
CUST-02066,26,60,1,0,0,12844.23,17518.32,695,0,20,95.6,0
CUST-02067,23,9,3,1,1,12884.53,23949.36,563,0,13,71.6,0
CUST-02068,35,90,4,0,0,8791.87,15479.83,755,0,8,74.6,0
CUST-02069,55,75,3,1,0,2759.14,22151.44,717,0,29,50.4,0
CUST-02070,56,87,1,0,1,13452.03,0.0,628,0,18,52.6,0
CUST-02071,48,57,2,0,1,5918.85,26494.63,692,0,7,87.7,0
CUST-02072,32,39,2,0,0,16592.63,21940.31,701,1,7,47.7,0
CUST-02073,50,76,2,1,1,21743.39,3654.91,670,0,6,63.7,0
CUST-02074,38,32,1,1,0,10602.48,0.0,589,0,22,43.5,0
CUST-02075,48,18,1,1,0,11887.96,5575.74,700,1,13,60.8,1
CUST-02076,67,1,3,0,0,10532.73,23807.95,612,1,6,67.1,0
CUST-02077,38,24,1,1,1,5533.73,0.0,756,2,23,62.3,1
CUST-02078,24,43,1,1,0,10583.19,0.0,652,0,17,91.3,0
CUST-02079,64,4,1,1,1,3829.22,11492.64,835,0,15,76.3,0
CUST-02080,39,1,2,0,1,2091.06,0.0,664,0,14,63.9,0
CUST-02081,39,31,4,0,0,14741.23,7439.2,738,1,7,53.9,0
CUST-02082,21,78,1,1,1,13994.46,9734.44,607,0,14,67.4,0
CUST-02083,50,39,1,1,0,4147.35,10099.1,647,0,11,71.2,1
CUST-02084,53,56,1,1,0,7272.6,5116.06,768,0,6,46.8,0
CUST-02085,44,16,1,0,1,7532.98,17697.68,590,0,14,46.7,0
CUST-02086,54,52,1,1,1,2664.21,8987.46,611,1,10,31.7,0
CUST-02087,36,64,3,1,0,11665.77,952.27,642,0,10,53.5,0
CUST-02088,57,9,1,0,0,1500.0,3721.49,643,0,15,63.3,0
CUST-02089,50,33,2,1,0,3790.61,22508.13,760,0,14,51.0,0
CUST-02090,62,37,3,1,1,12084.36,24372.37,691,0,20,30.9,0
CUST-02091,21,59,1,0,0,6471.24,11266.18,606,0,13,56.3,0
CUST-02092,26,30,1,0,0,13865.68,27950.8,620,0,5,62.0,0
CUST-02093,52,1,4,1,1,5502.41,22198.08,695,0,10,45.7,1
CUST-02094,46,32,3,0,1,6803.71,18643.88,713,1,19,87.2,0
CUST-02095,30,91,1,1,0,15943.65,21685.38,540,0,4,36.7,0
CUST-02096,42,87,1,1,0,7346.61,19727.74,554,1,24,32.8,1
CUST-02097,52,31,3,0,0,9299.17,21523.67,609,0,13,36.0,0
CUST-02098,55,23,1,1,0,1500.0,8645.81,676,0,17,42.6,1
CUST-02099,44,19,2,1,1,13925.56,36199.65,614,0,0,40.9,1
CUST-02100,42,36,2,1,1,13499.18,0.0,519,1,9,69.7,0
CUST-02101,47,53,1,0,0,13298.21,13141.64,643,0,7,58.7,1
CUST-02102,41,71,3,1,1,10302.81,10168.13,587,0,15,52.8,0
CUST-02103,64,99,2,1,0,21876.73,11158.27,662,1,10,70.6,0
CUST-02104,36,42,3,1,1,12566.73,11301.37,630,1,0,19.5,1
CUST-02105,41,101,2,0,0,7118.68,21835.38,608,0,14,77.9,0
CUST-02106,39,80,1,1,1,11186.93,16397.72,644,0,8,73.3,0
CUST-02107,60,41,1,0,1,12647.68,21026.68,613,1,8,34.7,1
CUST-02108,35,6,2,0,1,1500.0,42691.52,668,0,18,48.0,0
CUST-02109,52,46,1,1,1,8981.52,23453.95,660,0,8,63.0,1
CUST-02110,40,96,2,0,1,1500.0,18047.93,745,1,21,50.3,0
CUST-02111,36,43,1,1,1,10812.04,20856.29,636,2,8,84.8,1
CUST-02112,18,101,2,1,0,4405.33,16423.5,620,0,19,51.7,0
CUST-02113,40,16,3,0,0,14898.22,15902.47,639,0,5,47.6,0
CUST-02114,61,103,4,1,1,8604.31,7523.72,522,1,8,58.2,0
CUST-02115,33,34,2,1,1,18226.23,16979.84,580,0,11,44.7,0
CUST-02116,18,21,1,0,0,14053.84,27164.32,843,0,9,59.1,0
CUST-02117,45,33,3,1,1,7161.3,36281.98,616,0,21,94.5,0
CUST-02118,27,31,1,0,0,15060.64,9698.9,750,0,13,42.9,0
CUST-02119,20,2,1,1,1,3536.13,16440.89,637,0,5,83.3,0
CUST-02120,35,22,1,0,1,4594.38,13199.13,713,1,17,74.1,1
CUST-02121,25,1,2,0,1,8289.79,7342.23,638,0,6,31.8,1
CUST-02122,53,85,1,1,1,12482.08,28336.94,768,1,1,73.9,1
CUST-02123,43,67,2,1,1,2805.73,0.0,682,0,13,55.6,0
CUST-02124,48,31,2,1,0,11790.41,10452.2,629,0,9,53.8,0
CUST-02125,33,25,2,0,1,8831.69,18008.97,578,0,7,37.5,0
CUST-02126,39,90,1,1,0,13581.26,19661.47,592,0,17,88.7,1
CUST-02127,34,18,1,1,1,15965.47,4471.21,472,0,18,73.3,1
CUST-02128,44,76,1,1,0,11635.8,8270.37,698,0,7,72.9,0
CUST-02129,18,88,4,1,0,9908.75,14770.61,634,2,12,31.3,0
CUST-02130,40,71,1,1,0,8176.4,17785.92,529,2,14,32.7,0
CUST-02131,52,49,3,0,0,3823.28,20566.17,660,1,12,32.6,1
CUST-02132,60,69,2,0,1,7821.89,10784.87,597,0,15,63.2,0
CUST-02133,50,45,2,1,1,12235.6,33606.23,648,0,19,58.3,0
CUST-02134,42,82,1,0,0,7172.85,33209.58,521,0,23,69.6,0
CUST-02135,20,29,1,1,0,12883.3,25192.87,576,0,0,84.5,0
CUST-02136,42,105,2,1,0,6454.24,0.0,673,0,25,67.7,0
CUST-02137,18,73,1,0,1,4726.22,17769.23,567,0,19,72.5,0
CUST-02138,29,45,4,0,0,8087.84,19754.93,609,0,9,42.0,0
CUST-02139,37,84,2,1,1,9024.05,26592.36,565,0,12,36.9,0
CUST-02140,37,81,1,1,0,10924.07,290.37,785,1,21,68.5,0
CUST-02141,51,39,1,0,0,10810.36,33047.77,653,0,8,35.5,0
